message,tags,created_time,comment_attachment_type,comment_likes
"You created this. The Trump name is now synonymous with Terrorism, Violence and Treason.",,2021-01-06T20:36:51+0000,,275.0
THANK YOU FOR YOUR BRAVE LEADERSHIP TO TAKE BACK OUR COUNTRY! if they take you off facebook I know many will leave it too,,2021-01-08T00:29:43+0000,,148.0
I'm afraid that it's Too late for that. Patriots are tired of this BS. Pence was the last straw. I'm not violent but I do understand how they feel.,,2021-01-06T20:23:48+0000,,269.0
"This is the first time “shots fired” was reported during a protest and yet, we see nobody running away.   More Reported Lies by MSM  EDIT: This post was made BEFORE any facts or evidence was made available.",,2021-01-06T20:28:20+0000,,305.0
"You can’t control 74 million angry voters, who had their vote stolen, it didn’t or doesn’t matter what you say !  We Know they stole R Election and we want it corrected !  ... I see no violence happening !  ..Let the people be heard !",,2021-01-06T21:02:53+0000,,251.0
This violence is on you... It's your legacy,,2021-01-06T21:43:35+0000,,333.0
They keep saying this is a violent protest it looks peaceful to unlike the the democratic protest . I'm proud to be an American 🇺🇸 and a Republican ❤🇺🇸 I care about what's best for this country and it's not Joe Biden,,2021-01-06T20:49:47+0000,,236.0
God bless you President Trump We know the truth .  Praying for you and our nation.,,2021-01-08T00:07:41+0000,,186.0
"Too late, this is YOUR fault. This will be your disgraceful legacy.",,2021-01-06T20:18:16+0000,,223.0
You are a joke! You have been instigating this for the whole time since you lost in the November election! And your entire presidency! 🙃,,2021-01-06T20:18:13+0000,,271.0
Time to party like it’s 1776. We will not accept tyranny. 🇺🇸,,2021-01-06T20:30:55+0000,,279.0
"Those people took am oath to uphold the constitution and are failing to do so, we’ve been peaceful. Obviously that hasn’t worked.",,2021-01-06T20:19:32+0000,,277.0
Donald J. Trump Mister President I think it is time to open the flood gates with all your powers of the constitution. VP Pence gave up and if you truly care about this country then it is time. Issue the call. ,Donald J. Trump,2021-01-06T20:17:01+0000,,252.0
"With all due respect, while I sit on my couch watching, what is happening is directly related with Portland and the like. What is left? America will cease to exist as we know it. DC, Puerto Rico etc will be states and the dems will control forever now. We all know this. Last stands are meant to be strong.",,2021-01-06T20:16:59+0000,,267.0
Right President Trump but those causing trouble are from the left impersonating the good guys.  God help us and be with you,,2021-01-06T20:30:22+0000,,190.0
"I do not believe in what is going on right now at the Capitol, but we the people are angry and tired of the demo's and the rigged election.  Who stopped all the rioting and looting of many cities,? BLM and other criminals were allowed to destroy entire cities, be disrespectful to our police  and got away with it.",,2021-01-06T20:38:24+0000,,223.0
"It is our building we the American people paid for it. Also just a select few ruined it for everyone else as you see. Think the dems planted those select few to make the republicans look bad as, they are. The reporters make this out to be worse than it is to like they always do in reporting anything.weather, politics, accidents everything is reported to the worse.",,2021-01-06T20:26:42+0000,,200.0
"No one will hold them accountable, we tried peace and it got us no where ",,2021-01-06T20:17:35+0000,,278.0
We the people of the United States of America don't want a dictator! You will pay for this monstrosity!,,2021-01-06T20:17:36+0000,,229.0
Donald Trump pleads for peace - Fake News!,,2021-01-06T21:48:30+0000,,243.0
"You are the worst President in the history of America Mr Donald J. Trump ......   You are proving to be a worse dictator than the dictators from elsewhere around the World that America has been sanctioning!!!  But protests or not, on January 21st this month , you will be Ex President and Joe Biden will be the President of the United States of America!!!! Period!!!",Donald J. Trump;Joe Biden,2021-01-06T20:46:00+0000,,30773.0
This is all on you big guy! Hope your embarrassment of a coup is everything you dreamed it would be. You really are like the meth head that got the eviction notice then lives rent free for a month and destroys the place before moving out.,,2021-01-06T20:18:27+0000,,273.0
"We hold these truths to be self-evident, that all men are created equal, that they are endowed by their Creator with certain unalienable rights, that among these are life, liberty, and the pursuit of happiness. That, to secure these rights, governments are instituted among men, deriving their just powers from the consent of the governed. That, whenever any form of government becomes destructive of these ends, it is the right of the people to alter or to abolish it, and to institute new government, laying its foundation on such principles, and organizing its powers in such form, as to them shall seem most likely to effect their safety and happiness. ",,2021-01-06T20:28:53+0000,,267.0
"we didn't need a wall for Mexico, we needed cages for trump and his deranged base😄",,2021-01-06T21:41:53+0000,,221.0
We all know that some of those people in the crowd are not Trump supporters and those are the ones that are going too far just to make it seem that the American people that are Trump supporters are bad!! The folks that broke into the Senate I believe they are far leftists Democrats and Antifa!! ,,2021-01-06T20:25:32+0000,,175.0
"Please everyone represent for the President of the United States in a better fashion than the Democratic party. As Republicans, we need to ""Stand tall and proud"" and not act like morons.. Thank you, President Trump for all you have done for America.. I'm so sorry these crooked politicians have turned their backs on you.",,2021-01-06T20:51:35+0000,,177.0
People have had enough of the political lies. The evil democratic party has pushed the people enough. We pay their salaries and they have forgotten who they work for.,,2021-01-06T20:30:35+0000,,198.0
You just keep going!   You are no quitter and True Americans will not accept the criminals who stole that election. ,,2021-01-06T20:16:28+0000,,207.0
The day America was stolen! Do we fight now or when they come to take our guns? Do we fight now or when they come arrest us for being Trump Supporters?  Do we fight now or when they come to arrest us for being a Christian?  We now know we cannot fight at the Ballot Box - they need to be fearful of WE THE PEOPLE,,2021-01-06T21:07:39+0000,,182.0
"What is occurring today at the U.S. Capitol is a violent assault on democracy incited by Donald Trump. I'm praying for the safety of members of Congress, staff, and law enforcement. Those who are attacking the Capitol and those who incite this violence must be dealt with harshly.",,2021-01-06T21:13:15+0000,,27811.0
It’s “mostly” peaceful protests ,,2021-01-06T20:15:04+0000,,463.0
"Mr. President, we, the people, are not going to stand on the sidelines and let the radical left steal the election from you, us. My family and I agree to no violence.",,2021-01-06T20:42:11+0000,,148.0
I will keep my peace but i have freedom of speech.. I wish facebook would recognize that .. let us say what we want as long as no threats ..... You will always be the best Presidents to in my lifetime of remembering  .... head held high Mr Trump ...,,2021-01-06T21:23:38+0000,,143.0
"Mr President  You did the BEST in 4 years for the American people despite the onslaught. Nobody looked at you did. News made it hard. In result, they benefited. American people gonna have some hard times under this new regime. You tried to build up the USA, they gonna bring it down. Why? Money money. Joe Biden said DNC raised more money. Well, this is result of buy offs.  Sir, you did well. You didn’t have to do this. But you did. It’s not worth it. At the end of this month, go home with family. Live life best you can. People will see over this year coming how bad a mistake they’ve made. Love your family. You won the Presidency when no one said you could. You are MAGA/KAGA  Take it easy  You look tired They’ve beat you up and you are as strong as they come my goodness sir   Thank you ",,2021-01-07T00:23:07+0000,,125.0
